,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
6848,2,1,0,1,0,0,0,0,8.0,1.0,169,1,0,0,-3.4,92.379,-29.8,0.788,5017.5,1
6849,2,0,1,0,0,0,0,0,4.0,0.0,417,1,1,1,-1.8,92.893,-46.2,1.354,5099.1,1
6850,0,1,1,1,0,1,0,1,9.0,2.0,749,1,0,0,-3.4,92.431,-26.9,0.735,5017.5,1
6851,0,1,1,0,0,0,0,0,3.0,0.0,319,2,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
6852,2,1,0,0,0,1,0,0,9.0,1.0,209,3,0,1,-1.1,94.601,-49.5,0.982,4963.6,1
6853,1,1,1,0,1,0,0,1,4.0,2.0,300,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6854,1,0,0,1,0,1,0,0,3.0,3.0,968,1,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
6855,0,1,1,0,0,0,1,0,7.0,1.0,654,2,0,0,-1.7,94.027,-38.3,0.899,4991.6,1
6856,0,1,1,0,0,0,0,1,4.0,3.0,187,1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
6857,2,1,1,1,0,1,0,0,6.0,4.0,494,1,0,0,1.4,93.918,-42.7,4.957,5228.1,1
6858,0,1,1,1,0,0,0,0,3.0,3.0,327,2,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
6859,0,1,1,1,1,0,0,1,4.0,2.0,135,2,0,0,1.1,93.994,-36.4,4.858,5191.0,0
6860,0,0,1,1,0,0,0,0,6.0,1.0,277,2,0,0,1.4,93.918,-42.7,4.961,5228.1,0
6861,2,1,0,0,0,1,0,1,3.0,3.0,216,3,0,1,-1.8,93.749,-34.6,0.635,5008.7,1
6862,1,1,1,1,0,1,0,0,3.0,1.0,324,1,0,0,-1.8,93.075,-47.1,1.423,5099.1,1
6863,1,0,0,0,0,1,1,0,2.0,2.0,796,5,0,0,-1.8,92.843,-50.0,1.663,5099.1,1
6864,0,1,1,0,0,0,0,0,7.0,0.0,488,2,0,0,1.4,93.444,-36.1,4.97,5228.1,0
6865,0,1,0,0,0,1,0,0,10.0,2.0,77,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
6866,1,1,1,1,0,0,0,0,7.0,2.0,54,6,0,0,1.4,93.444,-36.1,4.967,5228.1,0
6867,1,0,0,0,0,1,0,1,5.0,0.0,111,3,0,0,1.4,94.465,-41.8,4.96,5228.1,0
6868,0,1,1,0,0,1,0,0,9.0,1.0,332,1,0,1,-3.4,92.431,-26.9,0.737,5017.5,1
6869,2,1,0,1,0,1,0,0,6.0,3.0,668,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6870,2,1,1,1,0,0,0,1,4.0,0.0,53,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6871,1,1,0,0,0,1,0,0,7.0,3.0,479,1,0,0,-2.9,92.201,-31.4,0.873,5076.2,1
6872,0,1,1,1,0,1,0,0,2.0,0.0,264,2,1,1,-1.8,93.369,-34.8,0.652,5008.7,1
6873,1,1,1,0,1,1,0,0,10.0,1.0,185,4,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
6874,0,1,1,0,0,1,0,0,6.0,3.0,388,2,0,0,1.4,93.918,-42.7,4.958,5228.1,0
6875,2,1,1,1,0,0,1,0,9.0,2.0,255,1,1,1,-1.1,94.601,-49.5,1.043,4963.6,1
6876,1,1,0,1,0,0,0,0,10.0,2.0,90,2,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
6877,1,0,1,0,1,1,0,1,4.0,2.0,140,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6878,2,1,0,1,0,0,1,0,6.0,0.0,207,2,0,0,-2.9,92.469,-33.6,1.048,5076.2,0
6879,1,1,0,0,0,0,1,0,6.0,1.0,129,4,0,0,1.4,93.918,-42.7,4.961,5228.1,0
6880,0,1,1,1,0,0,0,0,6.0,3.0,1142,5,0,0,1.4,93.918,-42.7,4.968,5228.1,1
6881,0,1,0,1,0,1,1,0,5.0,4.0,324,1,1,1,-2.9,92.963,-40.8,1.268,5076.2,1
6882,1,1,0,0,0,1,0,0,9.0,2.0,487,3,0,2,-1.1,94.601,-49.5,1.016,4963.6,1
6883,0,1,0,0,0,1,0,1,4.0,2.0,193,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6884,0,1,1,0,0,1,0,0,6.0,0.0,599,1,0,0,1.4,93.918,-42.7,4.96,5228.1,1
6885,0,1,1,0,0,0,0,0,7.0,0.0,96,2,0,0,1.4,93.444,-36.1,4.965,5228.1,0
6886,2,1,0,1,0,1,0,1,8.0,2.0,9,1,0,0,-1.1,94.199,-37.5,0.88,4963.6,0
6887,0,1,1,0,0,1,0,1,4.0,1.0,399,2,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
6888,0,1,1,1,0,1,1,0,7.0,1.0,252,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
6889,2,1,0,1,0,1,0,0,7.0,1.0,439,3,0,0,1.4,93.444,-36.1,4.966,5228.1,1
6890,0,1,0,0,0,0,1,0,3.0,4.0,2139,3,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
6891,0,1,1,0,1,1,0,0,4.0,4.0,1080,1,0,0,-1.8,92.893,-46.2,1.313,5099.1,1
6892,1,0,1,0,0,1,0,0,10.0,1.0,594,1,1,1,-3.4,92.649,-30.1,0.715,5017.5,1
6893,0,1,1,0,0,0,0,0,9.0,3.0,264,1,0,0,-3.4,92.431,-26.9,0.722,5017.5,1
6894,2,1,0,1,0,0,1,0,7.0,3.0,85,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
6895,2,1,0,1,0,1,1,0,8.0,1.0,239,1,1,2,-3.4,92.379,-29.8,0.755,5017.5,1
6896,2,1,1,1,0,1,0,0,10.0,4.0,105,4,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
6897,1,0,1,1,0,1,0,0,10.0,2.0,103,1,0,0,-3.4,92.649,-30.1,0.716,5017.5,0
6898,2,1,1,1,0,1,0,0,4.0,1.0,122,2,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
6899,2,1,0,1,0,1,0,0,8.0,3.0,463,1,0,0,-1.1,94.199,-37.5,0.879,4963.6,1
6900,0,1,1,0,0,1,0,0,4.0,1.0,111,1,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
6901,2,1,0,1,0,0,0,0,10.0,3.0,251,1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
6902,0,1,0,0,0,0,0,1,5.0,3.0,370,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
6903,0,1,1,0,0,1,1,1,4.0,3.0,93,1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
6904,2,1,0,0,1,1,1,1,5.0,4.0,25,26,0,0,1.4,94.465,-41.8,4.959,5228.1,0
6905,0,1,0,0,0,1,1,0,10.0,2.0,70,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
6906,2,1,0,1,0,1,0,0,8.0,4.0,91,1,1,3,-3.4,92.379,-29.8,0.773,5017.5,1
6907,0,1,0,0,1,1,1,1,4.0,4.0,393,2,0,0,1.1,93.994,-36.4,4.859,5191.0,0
6908,2,1,1,1,0,0,0,1,4.0,2.0,554,1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
6909,2,1,1,0,0,0,0,0,6.0,2.0,689,1,0,0,1.4,93.918,-42.7,4.957,5228.1,1
6910,1,0,1,0,0,0,0,0,7.0,0.0,341,2,1,1,-1.7,94.027,-38.3,0.898,4991.6,1
6911,0,1,1,0,0,1,0,1,5.0,3.0,394,2,0,0,1.4,94.465,-41.8,4.866,5228.1,0
6912,2,1,0,1,0,1,0,0,8.0,1.0,126,2,0,0,-3.4,92.379,-29.8,0.77,5017.5,1
6913,2,1,1,0,1,1,0,0,7.0,0.0,68,3,0,0,1.4,93.444,-36.1,4.965,5228.1,0
6914,2,1,0,0,0,1,0,0,2.0,2.0,203,4,0,1,-1.8,92.843,-50.0,1.602,5099.1,1
6915,0,1,1,1,0,1,0,1,5.0,1.0,157,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
6916,0,1,1,0,1,1,0,0,7.0,2.0,501,1,0,0,1.4,93.444,-36.1,4.967,5228.1,1
6917,0,1,0,0,1,1,0,1,5.0,0.0,142,3,0,0,1.4,94.465,-41.8,4.865,5228.1,0
6918,2,1,0,1,0,0,0,0,6.0,1.0,116,2,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6919,0,1,0,1,1,1,1,0,4.0,0.0,121,2,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
6920,1,0,1,1,0,0,0,1,4.0,2.0,560,9,0,0,1.1,93.994,-36.4,4.857,5191.0,1
6921,0,1,1,1,0,1,1,1,4.0,2.0,160,1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
6922,2,1,1,0,1,0,0,1,4.0,1.0,1001,4,0,0,1.1,93.994,-36.4,4.856,5191.0,1
6923,2,1,1,0,0,0,0,1,4.0,0.0,70,2,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
6924,0,1,0,0,0,1,0,1,5.0,4.0,141,3,0,0,1.4,94.465,-41.8,4.967,5228.1,0
6925,0,1,1,0,0,1,1,1,4.0,4.0,202,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6926,2,1,1,0,0,1,0,0,2.0,4.0,378,1,0,0,-1.8,92.843,-50.0,1.531,5099.1,1
6927,1,1,1,0,1,1,0,0,7.0,2.0,523,3,0,0,1.4,93.444,-36.1,4.964,5228.1,1
6928,2,1,0,1,0,0,0,0,9.0,3.0,410,1,0,1,-3.4,92.431,-26.9,0.722,5017.5,1
6929,2,1,0,1,0,1,1,1,5.0,0.0,304,2,0,0,1.4,94.465,-41.8,4.865,5228.1,0
6930,0,0,1,0,1,1,0,0,7.0,2.0,344,2,0,0,1.4,93.444,-36.1,4.967,5228.1,0
6931,1,1,1,1,0,1,0,0,6.0,2.0,120,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6932,0,1,1,1,0,1,0,0,4.0,2.0,731,1,1,1,-1.8,92.893,-46.2,1.334,5099.1,1
6933,1,0,1,0,0,1,1,0,8.0,2.0,840,1,1,2,-1.1,94.199,-37.5,0.886,4963.6,1
6934,2,1,1,1,0,0,0,1,4.0,4.0,410,3,0,0,1.1,93.994,-36.4,4.859,5191.0,0
6935,2,0,0,0,0,0,0,0,6.0,1.0,370,1,0,1,-2.9,92.469,-33.6,1.044,5076.2,1
6936,1,0,1,0,0,0,0,0,11.0,3.0,472,1,0,0,-3.0,92.713,-33.0,0.72,5023.5,1
6937,1,0,1,1,0,1,0,0,9.0,3.0,411,1,0,1,-1.1,94.601,-49.5,1.025,4963.6,1
6938,2,1,1,0,1,0,0,0,4.0,1.0,548,2,0,0,-1.8,92.893,-46.2,1.291,5099.1,1
6939,1,1,1,0,0,0,0,0,5.0,2.0,144,2,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
6940,0,1,0,0,0,1,0,0,5.0,1.0,154,1,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
6941,2,1,1,0,0,0,1,1,4.0,3.0,114,2,0,0,1.1,93.994,-36.4,4.86,5191.0,0
6942,2,1,0,1,0,0,0,0,3.0,1.0,317,1,1,1,-1.8,93.749,-34.6,0.638,5008.7,1
6943,1,1,1,1,0,0,0,0,10.0,4.0,808,2,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
6944,1,0,0,0,0,0,0,0,5.0,0.0,245,1,0,0,-1.7,94.055,-39.8,0.72,4991.6,1
6945,2,1,0,0,0,1,0,1,4.0,3.0,362,3,0,0,1.1,93.994,-36.4,4.86,5191.0,0
6946,0,1,0,1,0,0,0,0,6.0,3.0,18,40,0,0,1.4,93.918,-42.7,4.968,5228.1,0
6947,0,1,0,1,0,0,0,1,4.0,1.0,24,1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
6948,2,1,0,1,0,0,0,0,6.0,1.0,803,2,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6949,0,1,1,0,0,1,0,1,4.0,0.0,312,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6950,2,1,1,0,1,1,0,0,6.0,2.0,259,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6951,0,1,0,0,0,0,0,0,6.0,4.0,159,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6952,0,1,1,1,1,0,0,0,4.0,0.0,388,1,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
6953,2,0,0,0,0,0,0,0,9.0,4.0,373,3,0,0,-3.4,92.431,-26.9,0.72,5017.5,1
6954,1,0,1,0,0,1,0,0,10.0,4.0,481,2,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
6955,2,1,0,1,0,1,1,0,4.0,3.0,1046,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,1
6956,1,0,1,1,0,0,0,1,6.0,1.0,617,1,1,1,-1.7,94.215,-40.3,0.835,4991.6,1
6957,2,1,0,1,0,1,0,0,7.0,1.0,67,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
6958,0,1,1,1,0,1,0,0,6.0,4.0,341,3,0,0,-1.7,94.215,-40.3,0.822,4991.6,1
6959,1,1,1,0,0,0,0,0,10.0,4.0,1032,10,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
6960,2,1,0,1,0,0,0,0,11.0,2.0,854,1,0,0,-3.0,92.713,-33.0,0.715,5023.5,1
6961,2,1,0,1,0,1,0,0,10.0,3.0,78,1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
6962,2,1,1,0,0,1,0,0,4.0,4.0,141,2,0,0,-1.8,92.893,-46.2,1.313,5099.1,0
6963,0,1,1,0,0,1,0,1,4.0,1.0,229,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6964,2,1,0,1,0,1,1,0,7.0,4.0,709,7,0,0,1.4,93.444,-36.1,4.963,5228.1,0
6965,2,1,0,1,0,1,1,0,5.0,3.0,449,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
6966,2,0,0,1,0,1,1,0,6.0,4.0,350,2,0,0,-1.7,94.215,-40.3,0.885,4991.6,1
6967,1,0,1,0,0,1,0,0,7.0,3.0,1452,1,0,1,-2.9,92.201,-31.4,0.883,5076.2,1
6968,2,1,0,1,0,0,0,1,9.0,1.0,540,1,0,0,-0.1,93.798,-40.4,4.86,5195.8,1
6969,2,1,0,1,0,0,0,0,3.0,3.0,298,4,0,0,-1.8,93.075,-47.1,1.41,5099.1,1
6970,2,1,0,0,0,0,0,0,4.0,3.0,307,1,0,2,-1.8,92.893,-46.2,1.266,5099.1,1
6971,1,1,1,1,1,1,0,0,6.0,3.0,20,27,0,0,1.4,93.918,-42.7,4.968,5228.1,0
6972,1,1,1,1,0,0,0,0,7.0,1.0,412,1,0,0,-1.7,94.027,-38.3,0.904,4991.6,1
6973,2,1,0,0,0,0,0,0,4.0,0.0,700,3,0,0,-1.8,92.893,-46.2,1.244,5099.1,1
6974,0,1,0,0,0,0,0,0,2.0,0.0,174,1,1,1,-1.8,93.369,-34.8,0.639,5008.7,1
6975,2,1,0,0,1,0,0,0,4.0,3.0,1075,1,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
6976,0,1,1,1,0,1,0,0,6.0,3.0,55,15,0,0,1.4,93.918,-42.7,4.968,5228.1,0
6977,0,1,0,1,0,1,0,1,5.0,3.0,541,17,0,0,1.4,94.465,-41.8,4.958,5228.1,1
6978,2,1,0,1,0,0,0,1,6.0,3.0,270,1,1,1,-1.7,94.215,-40.3,0.899,4991.6,1
6979,2,1,1,1,0,1,0,0,2.0,1.0,368,1,0,0,-1.8,93.369,-34.8,0.655,5008.7,1
6980,2,0,0,1,0,0,0,0,10.0,4.0,181,1,1,1,-3.4,92.649,-30.1,0.714,5017.5,1
6981,1,1,0,0,0,1,1,0,10.0,1.0,334,2,1,4,-1.1,94.767,-50.8,1.049,4963.6,1
6982,0,1,0,0,0,0,0,1,10.0,2.0,59,5,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
6983,0,1,1,1,0,1,0,0,10.0,0.0,581,3,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
6984,2,0,0,1,0,1,0,1,6.0,2.0,343,9,0,0,-1.7,94.215,-40.3,0.84,4991.6,0
6985,1,1,1,0,0,1,0,1,4.0,4.0,118,2,0,0,1.1,93.994,-36.4,4.864,5191.0,0
6986,2,1,0,1,0,1,0,0,2.0,0.0,215,1,0,0,-1.8,93.369,-34.8,0.639,5008.7,1
6987,0,1,1,0,0,1,0,0,4.0,2.0,314,2,0,0,-1.8,92.893,-46.2,1.281,5099.1,1
6988,2,1,1,1,0,1,1,0,7.0,3.0,122,3,0,0,1.4,93.444,-36.1,4.968,5228.1,0
6989,2,0,1,0,0,1,1,0,9.0,1.0,301,2,0,0,-3.4,92.431,-26.9,0.742,5017.5,1
6990,0,1,1,1,1,1,0,0,7.0,0.0,272,2,0,0,1.4,93.444,-36.1,4.965,5228.1,0
6991,0,1,1,0,0,1,0,0,7.0,1.0,836,1,0,0,1.4,93.444,-36.1,4.968,5228.1,1
6992,2,0,0,0,0,1,0,0,5.0,0.0,202,2,0,0,-2.9,92.963,-40.8,1.266,5076.2,1
6993,0,1,1,0,0,0,0,0,9.0,3.0,128,2,1,3,-3.4,92.431,-26.9,0.74,5017.5,1
6994,1,1,1,0,0,1,0,0,5.0,1.0,245,2,0,0,-2.9,92.963,-40.8,1.252,5076.2,1
6995,0,1,1,0,0,1,0,0,6.0,0.0,1103,3,0,0,1.4,93.918,-42.7,4.96,5228.1,0
6996,1,0,1,1,0,0,0,0,3.0,0.0,349,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
6997,1,1,1,0,0,1,0,1,4.0,2.0,329,1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
6998,2,1,0,1,0,1,1,1,4.0,3.0,337,4,0,0,1.1,93.994,-36.4,4.855,5191.0,0
6999,1,1,0,1,0,1,0,0,4.0,0.0,212,1,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
7000,0,1,1,0,1,0,0,0,6.0,1.0,165,1,0,0,1.4,93.918,-42.7,4.961,5228.1,0
7001,1,0,1,1,0,1,1,0,6.0,0.0,1062,4,0,0,1.4,93.918,-42.7,4.962,5228.1,1
7002,1,1,1,0,1,0,0,1,5.0,4.0,1469,9,0,0,1.4,94.465,-41.8,4.967,5228.1,1
7003,0,1,1,0,1,0,0,0,7.0,1.0,110,2,0,0,1.4,93.444,-36.1,4.965,5228.1,0
7004,0,1,1,1,0,1,0,0,8.0,0.0,323,1,1,2,-3.4,92.379,-29.8,0.771,5017.5,1
7005,2,1,0,1,0,1,0,0,10.0,1.0,346,1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
7006,0,1,0,0,0,1,0,1,9.0,2.0,313,1,0,0,-0.1,93.798,-40.4,4.936,5195.8,1
7007,1,0,0,0,0,1,0,0,7.0,2.0,536,1,1,1,-2.9,92.201,-31.4,0.854,5076.2,1
7008,2,1,0,0,0,1,0,0,4.0,2.0,516,1,0,0,-1.8,92.893,-46.2,1.281,5099.1,1
7009,2,1,0,1,0,0,0,0,8.0,3.0,327,2,0,0,-1.1,94.199,-37.5,0.879,4963.6,1
7010,0,1,1,0,0,0,0,0,7.0,4.0,733,3,0,0,1.4,93.444,-36.1,4.966,5228.1,1
7011,2,1,0,1,0,0,0,0,6.0,3.0,1584,2,0,0,1.4,93.918,-42.7,4.958,5228.1,1
7012,0,1,1,0,0,1,0,1,5.0,1.0,331,4,0,0,1.4,94.465,-41.8,4.961,5228.1,0
7013,1,0,0,0,0,1,0,0,2.0,1.0,277,2,1,1,-1.8,93.369,-34.8,0.635,5008.7,1
7014,0,1,0,1,0,1,1,0,5.0,3.0,160,1,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
7015,0,1,1,0,0,0,0,0,4.0,3.0,792,3,0,0,-1.8,92.893,-46.2,1.327,5099.1,1
7016,2,1,1,1,0,1,0,0,10.0,4.0,262,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
7017,2,1,1,1,0,1,0,0,10.0,2.0,107,3,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
7018,0,0,1,1,0,0,0,0,7.0,3.0,222,1,0,0,-2.9,92.201,-31.4,0.873,5076.2,1
7019,2,1,1,1,0,0,0,0,10.0,1.0,843,1,0,0,-1.1,94.767,-50.8,1.035,4963.6,1
7020,2,1,1,1,0,0,0,0,6.0,2.0,543,3,0,0,1.4,93.918,-42.7,4.963,5228.1,1
7021,2,1,1,1,0,1,0,0,3.0,2.0,623,1,1,1,-1.8,93.749,-34.6,0.654,5008.7,1
7022,1,1,1,0,0,1,0,1,4.0,2.0,181,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
7023,0,1,1,0,1,1,0,0,7.0,1.0,978,1,0,0,1.4,93.444,-36.1,4.966,5228.1,1
7024,2,1,1,1,0,0,0,0,7.0,4.0,52,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0
7025,2,1,0,1,0,0,0,0,4.0,0.0,637,4,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
7026,1,1,1,0,1,0,0,1,5.0,3.0,2025,1,0,0,1.4,94.465,-41.8,4.958,5228.1,1
7027,1,1,0,0,0,0,0,0,4.0,2.0,53,5,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
7028,2,0,1,1,0,0,0,0,5.0,4.0,191,1,0,0,-2.9,92.963,-40.8,1.268,5076.2,1
7029,0,1,1,0,0,1,0,0,2.0,3.0,220,3,0,0,-1.8,92.843,-50.0,1.584,5099.1,1
7030,1,1,0,0,0,0,0,0,6.0,4.0,127,3,0,0,1.4,93.918,-42.7,4.957,5228.1,0
7031,0,1,1,0,0,0,0,0,10.0,3.0,290,3,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
7032,0,1,1,1,1,0,0,1,4.0,2.0,57,2,0,0,1.1,93.994,-36.4,4.858,5191.0,0
7033,1,1,1,1,0,1,0,0,4.0,1.0,640,1,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
7034,0,1,0,0,0,0,0,0,10.0,2.0,1015,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,1
7035,2,0,0,0,0,1,1,0,8.0,2.0,251,2,1,2,-1.1,94.199,-37.5,0.876,4963.6,1
7036,2,1,1,1,0,1,0,1,4.0,4.0,576,1,0,0,1.1,93.994,-36.4,4.859,5191.0,0
7037,0,1,0,0,0,1,0,0,7.0,4.0,258,2,1,3,-1.7,94.027,-38.3,0.905,4991.6,1
7038,2,1,0,1,0,1,0,0,6.0,4.0,671,1,0,0,1.4,93.918,-42.7,4.957,5228.1,1
7039,1,1,0,0,0,1,0,0,6.0,1.0,667,2,1,1,-1.7,94.215,-40.3,0.797,4991.6,1
7040,0,1,0,1,0,1,1,0,6.0,2.0,232,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7041,1,1,1,1,0,0,0,0,4.0,1.0,131,1,1,2,-1.8,93.876,-40.0,0.668,5008.7,0
7042,0,1,1,0,0,1,1,0,4.0,2.0,135,6,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
7043,0,1,0,1,0,0,0,0,7.0,4.0,361,2,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7044,0,1,1,0,1,0,1,0,10.0,4.0,103,1,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
7045,2,1,1,1,0,1,0,0,10.0,1.0,613,1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
7046,1,1,1,1,0,1,0,0,6.0,2.0,705,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
7047,0,1,1,0,0,1,0,0,7.0,0.0,1152,3,0,0,1.4,93.444,-36.1,4.965,5228.1,1
7048,0,1,1,1,0,0,0,1,10.0,1.0,209,1,0,0,-0.1,93.2,-42.0,4.7,5195.8,1
7049,0,1,0,0,0,1,0,0,4.0,1.0,458,1,0,0,-1.8,92.893,-46.2,1.291,5099.1,1
7050,2,1,0,1,0,1,0,0,7.0,2.0,138,2,0,0,1.4,93.444,-36.1,4.964,5228.1,0
7051,0,1,1,0,1,0,0,0,4.0,2.0,181,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
7052,2,1,1,0,0,0,0,0,10.0,1.0,201,3,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
7053,2,1,1,0,1,1,1,1,5.0,3.0,519,3,0,0,1.4,94.465,-41.8,4.955,5228.1,1
7054,2,1,0,1,0,0,0,0,8.0,3.0,303,1,0,1,-1.1,94.199,-37.5,0.879,4963.6,1
7055,0,1,0,0,1,1,0,0,6.0,1.0,204,3,0,0,1.4,93.918,-42.7,4.961,5228.1,0
7056,1,1,1,0,0,0,0,0,10.0,4.0,505,7,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
7057,0,1,1,0,1,0,0,1,6.0,4.0,61,4,0,0,1.4,93.918,-42.7,4.959,5228.1,0
7058,0,1,1,0,0,0,0,0,2.0,2.0,115,1,0,0,-1.8,92.843,-50.0,1.548,5099.1,1
7059,0,1,0,1,0,1,1,0,4.0,2.0,606,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,1
7060,2,1,0,1,0,0,1,0,5.0,1.0,154,1,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
7061,0,1,1,0,0,0,0,0,6.0,2.0,212,3,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7062,1,1,1,1,0,0,0,0,6.0,0.0,68,2,0,0,1.4,93.918,-42.7,4.962,5228.1,0
7063,2,1,1,1,0,1,0,0,5.0,1.0,195,1,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
7064,2,1,1,0,0,1,0,1,4.0,4.0,4,2,0,0,1.1,93.994,-36.4,4.859,5191.0,0
7065,0,1,0,0,0,1,0,0,6.0,2.0,178,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
7066,0,0,1,0,0,1,1,0,5.0,1.0,1210,4,0,1,-2.9,92.963,-40.8,1.262,5076.2,1
7067,0,1,1,0,0,1,1,1,4.0,3.0,177,2,0,0,1.1,93.994,-36.4,4.855,5191.0,0
7068,2,1,0,1,0,0,0,0,5.0,3.0,1094,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,0
7069,1,1,1,1,0,0,0,1,4.0,0.0,340,8,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
7070,0,1,1,0,0,0,0,1,5.0,4.0,20,5,0,0,1.4,94.465,-41.8,4.959,5228.1,0
7071,0,1,0,0,0,1,0,0,10.0,1.0,394,2,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
7072,2,0,0,0,0,1,0,0,3.0,3.0,116,4,0,0,-1.8,93.075,-47.1,1.406,5099.1,1
7073,2,1,1,1,0,0,0,1,5.0,3.0,983,2,0,0,1.4,94.465,-41.8,4.866,5228.1,1
7074,2,1,1,0,0,1,0,0,3.0,0.0,59,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
7075,1,1,1,1,0,1,0,0,3.0,4.0,148,2,0,1,-1.8,93.749,-34.6,0.644,5008.7,0
7076,2,1,0,1,0,0,0,0,5.0,1.0,482,2,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
7077,0,1,1,0,0,0,0,0,6.0,3.0,346,1,1,2,-1.7,94.215,-40.3,0.846,4991.6,1
7078,0,1,0,0,0,1,0,0,6.0,3.0,1150,4,0,0,1.4,93.918,-42.7,4.968,5228.1,1
7079,2,0,0,0,0,0,0,1,8.0,0.0,185,1,0,0,-1.1,94.199,-37.5,0.876,4963.6,1
7080,2,1,0,0,0,1,0,1,4.0,4.0,160,3,0,0,1.1,93.994,-36.4,4.864,5191.0,0
