,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
6390,1,1,1,1,0,0,0,0,4.0,3.0,613,1,1,2,-1.8,93.876,-40.0,0.677,5008.7,1
6391,2,1,0,1,0,0,0,0,3.0,3.0,427,3,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
6392,0,1,0,0,0,0,0,0,4.0,0.0,583,2,0,0,-1.8,92.893,-46.2,1.299,5099.1,1
6393,1,1,0,0,1,0,0,1,5.0,0.0,193,1,0,0,1.4,94.465,-41.8,4.96,5228.1,0
6394,2,1,0,1,0,1,0,0,4.0,0.0,115,2,1,1,-1.8,92.893,-46.2,1.264,5099.1,0
6395,0,1,1,1,0,0,0,0,10.0,3.0,358,1,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
6396,2,1,1,0,1,1,0,0,4.0,3.0,115,3,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
6397,0,1,1,1,0,1,0,0,4.0,0.0,288,1,1,1,-1.8,92.893,-46.2,1.264,5099.1,1
6398,2,1,0,1,0,0,0,0,3.0,2.0,174,1,0,0,-1.8,93.075,-47.1,1.445,5099.1,0
6399,2,1,0,1,0,0,0,0,4.0,1.0,301,1,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
6400,1,1,1,1,0,0,0,0,3.0,1.0,243,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
6401,0,1,1,0,0,1,0,0,10.0,3.0,221,3,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
6402,0,1,1,1,0,1,0,0,3.0,4.0,160,1,0,0,-1.8,93.075,-47.1,1.4,5099.1,1
6403,0,1,1,0,0,1,1,0,9.0,0.0,310,1,0,1,-1.1,94.601,-49.5,1.0,4963.6,1
6404,2,1,1,1,0,1,1,0,4.0,0.0,275,3,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
6405,0,1,1,0,0,0,0,1,4.0,1.0,191,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6406,0,1,1,0,0,1,0,0,3.0,3.0,231,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
6407,1,0,1,0,0,1,0,0,4.0,0.0,228,6,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
6408,2,1,1,0,0,0,1,0,6.0,0.0,149,4,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6409,2,1,0,1,0,1,0,0,6.0,1.0,175,5,0,0,-1.7,94.215,-40.3,0.876,4991.6,0
6410,0,1,1,0,1,0,0,1,4.0,4.0,785,1,0,0,1.1,93.994,-36.4,4.857,5191.0,1
6411,2,1,1,0,0,0,0,0,6.0,0.0,532,2,0,0,1.4,93.918,-42.7,4.96,5228.1,0
6412,1,1,1,0,0,1,0,0,3.0,0.0,113,2,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
6413,2,1,1,1,0,1,0,0,5.0,0.0,382,2,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
6414,2,1,0,0,0,1,0,0,4.0,4.0,523,2,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
6415,0,1,1,1,0,0,0,0,7.0,0.0,608,1,0,0,1.4,93.444,-36.1,4.965,5228.1,1
6416,2,1,1,0,0,0,0,1,6.0,2.0,156,7,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6417,2,1,0,1,0,0,0,1,9.0,1.0,540,1,0,0,-0.1,93.798,-40.4,4.86,5195.8,1
6418,2,0,0,0,0,0,0,0,2.0,2.0,128,1,0,0,-1.8,93.369,-34.8,0.644,5008.7,1
6419,0,1,1,0,0,0,0,1,5.0,0.0,205,2,0,0,1.4,94.465,-41.8,4.865,5228.1,0
6420,2,1,0,0,0,1,0,0,6.0,0.0,245,3,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6421,1,1,1,1,0,1,0,0,3.0,3.0,571,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
6422,1,1,1,0,0,1,0,0,7.0,3.0,152,1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
6423,0,1,1,1,0,1,0,0,4.0,2.0,731,1,1,1,-1.8,92.893,-46.2,1.334,5099.1,1
6424,1,1,1,0,0,0,0,0,5.0,4.0,258,2,0,0,-2.9,92.963,-40.8,1.268,5076.2,1
6425,1,0,0,0,1,1,0,1,4.0,3.0,278,1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
6426,0,1,0,0,0,0,0,0,7.0,1.0,664,9,0,0,1.4,93.444,-36.1,4.965,5228.1,1
6427,2,1,1,0,0,0,0,0,6.0,3.0,88,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6428,2,1,0,1,0,1,0,1,9.0,3.0,220,3,0,0,-3.4,92.431,-26.9,0.722,5017.5,1
6429,0,1,0,1,0,0,0,0,10.0,2.0,1502,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,1
6430,1,1,1,0,0,1,0,0,7.0,2.0,58,3,0,0,1.4,93.444,-36.1,4.967,5228.1,0
6431,2,1,0,1,0,1,0,0,7.0,4.0,255,1,0,0,-2.9,92.201,-31.4,0.881,5076.2,1
6432,1,1,1,0,1,1,1,1,4.0,0.0,115,2,0,0,1.1,93.994,-36.4,4.858,5191.0,0
6433,2,1,1,0,0,0,0,0,7.0,0.0,128,2,0,0,1.4,93.444,-36.1,4.963,5228.1,0
6434,2,1,1,1,0,0,1,1,4.0,3.0,194,2,0,0,1.1,93.994,-36.4,4.86,5191.0,0
6435,1,1,0,0,0,0,0,0,10.0,3.0,178,1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
6436,0,1,1,0,0,0,0,0,6.0,2.0,236,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6437,2,1,1,0,0,0,0,0,4.0,1.0,895,1,0,0,-1.8,92.893,-46.2,1.344,5099.1,1
6438,1,1,1,0,0,1,0,0,2.0,0.0,284,2,0,0,-1.8,93.369,-34.8,0.652,5008.7,0
6439,1,1,0,0,0,1,0,1,5.0,4.0,39,8,0,0,1.4,94.465,-41.8,4.959,5228.1,0
6440,2,1,1,1,0,1,0,0,4.0,1.0,358,1,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
6441,1,1,1,0,0,1,0,0,4.0,0.0,520,2,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
6442,0,1,1,0,0,1,1,1,6.0,2.0,1089,2,0,0,1.4,93.918,-42.7,4.963,5228.1,1
6443,1,0,1,0,0,1,0,1,2.0,4.0,139,1,0,0,-1.8,93.369,-34.8,0.636,5008.7,0
6444,2,0,0,1,0,0,0,1,8.0,1.0,237,2,0,0,-1.1,94.199,-37.5,0.88,4963.6,0
6445,2,1,0,0,0,0,0,0,6.0,4.0,144,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6446,2,1,1,0,0,1,0,0,6.0,1.0,1344,3,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6447,0,1,1,0,0,1,0,0,6.0,0.0,599,1,0,0,1.4,93.918,-42.7,4.96,5228.1,1
6448,1,1,1,0,0,1,0,1,5.0,1.0,941,3,0,0,1.4,94.465,-41.8,4.864,5228.1,1
6449,2,1,1,1,0,1,0,0,5.0,1.0,619,2,1,1,-1.7,94.055,-39.8,0.723,4991.6,1
6450,2,1,1,1,0,0,0,0,6.0,0.0,187,3,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6451,0,1,1,0,0,0,0,1,4.0,2.0,152,3,0,0,1.1,93.994,-36.4,4.856,5191.0,0
6452,0,1,0,0,0,0,0,1,4.0,1.0,64,1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
6453,0,1,1,0,1,0,0,0,7.0,4.0,1329,1,0,0,1.4,93.444,-36.1,4.964,5228.1,1
6454,1,1,1,0,0,1,0,0,7.0,0.0,917,2,0,0,1.4,93.444,-36.1,4.965,5228.1,1
6455,0,1,1,1,0,1,0,0,5.0,1.0,102,1,0,1,-2.9,92.963,-40.8,1.252,5076.2,0
6456,2,1,0,1,0,0,0,0,8.0,0.0,273,3,0,2,-1.1,94.199,-37.5,0.879,4963.6,1
6457,1,1,1,0,0,1,0,1,5.0,4.0,160,1,0,0,1.4,94.465,-41.8,4.967,5228.1,0
6458,0,1,0,0,0,0,1,0,4.0,2.0,231,2,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
6459,2,1,1,1,0,0,0,0,3.0,3.0,313,3,0,0,-1.8,93.075,-47.1,1.483,5099.1,1
6460,0,1,0,0,0,0,0,0,5.0,2.0,657,1,1,1,-1.7,94.055,-39.8,0.704,4991.6,1
6461,0,1,0,0,0,1,0,1,3.0,3.0,77,2,0,0,-1.8,93.075,-47.1,1.406,5099.1,0
6462,0,1,1,0,1,0,0,1,4.0,0.0,173,5,0,0,1.1,93.994,-36.4,4.858,5191.0,0
6463,0,1,0,1,0,0,0,0,7.0,1.0,372,1,1,2,-1.7,94.027,-38.3,0.904,4991.6,1
6464,1,1,1,0,1,1,0,0,7.0,1.0,106,1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
6465,0,1,1,1,0,1,0,0,6.0,3.0,915,2,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6466,2,1,0,0,0,0,0,0,10.0,4.0,50,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
6467,0,1,1,0,1,1,0,0,10.0,0.0,176,1,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
6468,2,1,0,0,0,1,0,0,10.0,0.0,121,2,0,1,-3.4,92.649,-30.1,0.722,5017.5,1
6469,0,1,0,0,0,1,0,1,5.0,4.0,524,4,0,0,1.4,94.465,-41.8,4.959,5228.1,0
6470,2,1,0,0,0,0,1,0,6.0,0.0,254,2,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6471,2,1,1,0,0,0,0,0,10.0,1.0,54,1,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
6472,0,1,1,0,0,0,0,0,4.0,0.0,597,1,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
6473,0,1,1,0,1,0,0,0,6.0,3.0,168,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6474,2,1,0,0,0,1,0,0,6.0,4.0,268,2,1,1,-1.7,94.215,-40.3,0.861,4991.6,1
6475,0,1,0,1,1,1,0,0,6.0,0.0,1134,5,0,0,1.4,93.918,-42.7,4.96,5228.1,1
6476,0,0,0,1,0,1,0,1,10.0,3.0,76,3,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
6477,2,1,1,0,0,1,0,0,10.0,3.0,150,1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
6478,2,1,0,1,0,1,0,0,6.0,0.0,463,2,0,0,1.4,93.918,-42.7,4.96,5228.1,0
6479,1,1,1,0,0,0,0,0,9.0,3.0,306,3,1,1,-3.4,92.431,-26.9,0.733,5017.5,1
6480,0,1,1,0,1,1,0,0,4.0,2.0,68,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
6481,0,1,0,0,0,1,0,0,4.0,0.0,504,1,0,0,-1.8,92.893,-46.2,1.244,5099.1,1
6482,2,1,1,1,0,0,0,0,6.0,4.0,438,2,0,0,-2.9,92.469,-33.6,1.059,5076.2,1
6483,0,1,1,1,0,0,0,0,7.0,1.0,175,2,0,2,-2.9,92.201,-31.4,0.883,5076.2,1
6484,1,1,1,0,1,1,0,0,4.0,0.0,930,1,0,0,-1.8,92.893,-46.2,1.299,5099.1,1
6485,1,0,1,0,0,0,0,0,7.0,1.0,130,2,0,0,-2.9,92.201,-31.4,0.838,5076.2,1
6486,2,0,0,1,0,0,0,1,4.0,3.0,144,1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
6487,1,1,1,1,0,1,1,0,9.0,3.0,236,3,1,1,-1.1,94.601,-49.5,0.965,4963.6,1
6488,2,1,0,1,0,1,0,0,6.0,2.0,55,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6489,2,0,0,0,0,0,0,0,4.0,0.0,716,3,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
6490,2,1,0,0,0,1,0,0,9.0,4.0,292,1,1,1,-3.4,92.431,-26.9,0.73,5017.5,1
6491,2,1,0,0,0,0,0,1,5.0,2.0,533,3,0,0,1.4,94.465,-41.8,4.962,5228.1,0
6492,1,1,1,0,1,1,0,1,6.0,0.0,596,3,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6493,2,1,1,0,0,1,0,0,4.0,4.0,729,1,0,0,-1.8,92.893,-46.2,1.313,5099.1,1
6494,2,1,0,1,0,1,0,1,5.0,0.0,164,2,0,0,1.4,94.465,-41.8,4.961,5228.1,0
6495,0,1,1,1,1,1,0,1,4.0,0.0,358,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6496,1,0,1,0,0,1,0,0,10.0,2.0,487,1,0,2,-3.4,92.649,-30.1,0.716,5017.5,1
6497,2,1,1,1,0,0,1,0,8.0,2.0,397,1,0,2,-1.1,94.199,-37.5,0.879,4963.6,1
6498,1,1,1,0,0,1,0,0,3.0,1.0,111,1,0,0,-1.8,93.075,-47.1,1.423,5099.1,1
6499,0,1,1,0,1,1,0,0,7.0,3.0,79,1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
6500,2,1,0,1,0,0,0,0,10.0,4.0,139,6,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
6501,2,1,0,0,0,1,0,1,6.0,2.0,184,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6502,2,1,1,0,0,0,0,0,6.0,0.0,132,3,0,0,1.4,93.918,-42.7,4.96,5228.1,0
6503,1,1,1,1,0,1,1,0,7.0,4.0,204,1,0,1,-2.9,92.201,-31.4,0.849,5076.2,1
6504,0,1,0,0,1,1,0,1,4.0,3.0,288,1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
6505,2,1,1,1,0,0,0,0,7.0,1.0,97,4,0,0,1.4,93.444,-36.1,4.963,5228.1,0
6506,0,1,0,1,0,1,0,0,11.0,0.0,583,2,1,1,-3.0,92.713,-33.0,0.717,5023.5,1
6507,1,1,1,0,1,1,0,0,10.0,1.0,131,4,0,2,-3.4,92.649,-30.1,0.715,5017.5,1
6508,2,1,0,0,0,0,1,1,4.0,1.0,1205,1,0,0,1.1,93.994,-36.4,4.856,5191.0,1
6509,0,1,1,1,0,1,0,0,3.0,4.0,73,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
6510,1,0,1,0,0,1,0,0,9.0,2.0,258,1,1,3,-1.1,94.601,-49.5,1.043,4963.6,1
6511,2,1,1,1,0,1,0,0,4.0,2.0,57,5,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
6512,2,1,1,1,0,1,0,0,7.0,4.0,31,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
6513,0,1,0,0,1,1,0,0,6.0,2.0,72,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
6514,0,1,1,0,0,1,0,0,3.0,2.0,286,2,0,0,-1.8,93.075,-47.1,1.498,5099.1,0
6515,1,1,1,1,0,0,1,0,7.0,2.0,990,1,0,0,1.4,93.444,-36.1,4.965,5228.1,1
6516,0,1,1,1,0,1,0,0,9.0,3.0,150,3,1,5,-1.1,94.601,-49.5,1.025,4963.6,1
6517,2,1,1,1,0,1,1,1,5.0,0.0,265,3,0,0,1.4,94.465,-41.8,4.96,5228.1,0
6518,2,1,1,0,0,0,0,0,6.0,2.0,689,1,0,0,1.4,93.918,-42.7,4.957,5228.1,1
6519,2,1,1,1,1,0,0,1,5.0,4.0,103,1,0,0,1.4,94.465,-41.8,4.967,5228.1,0
6520,0,1,0,1,0,0,0,0,6.0,2.0,176,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6521,0,1,1,0,0,0,0,0,3.0,3.0,146,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,0
6522,0,0,1,0,0,1,1,1,4.0,4.0,316,3,0,0,1.1,93.994,-36.4,4.855,5191.0,0
6523,0,1,1,1,0,1,1,0,7.0,3.0,2372,3,0,0,1.4,93.444,-36.1,4.962,5228.1,1
6524,0,1,1,1,0,0,0,0,3.0,3.0,237,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
6525,2,1,0,1,0,1,0,0,4.0,3.0,1543,4,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
6526,0,1,1,1,1,0,0,0,9.0,3.0,667,1,0,0,-3.4,92.431,-26.9,0.741,5017.5,1
6527,2,1,1,1,0,1,1,0,8.0,2.0,475,5,0,0,-3.4,92.379,-29.8,0.781,5017.5,1
6528,2,1,0,1,0,0,0,1,4.0,3.0,210,2,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
6529,0,1,1,1,0,1,0,0,7.0,4.0,156,2,0,0,-2.9,92.201,-31.4,0.869,5076.2,1
6530,2,1,1,1,0,1,0,0,4.0,0.0,110,1,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
6531,0,1,0,1,0,0,0,0,7.0,0.0,99,5,0,0,1.4,93.444,-36.1,4.965,5228.1,0
6532,2,1,0,1,0,1,0,0,6.0,4.0,72,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
6533,2,0,0,0,0,0,0,0,8.0,2.0,369,3,1,1,-1.1,94.199,-37.5,0.886,4963.6,1
6534,2,1,0,1,0,1,0,1,4.0,2.0,92,3,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
6535,2,1,1,1,0,0,0,1,5.0,4.0,39,4,0,0,1.4,94.465,-41.8,4.967,5228.1,0
6536,2,1,1,0,0,0,0,1,5.0,2.0,209,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0
6537,0,1,1,0,1,0,1,1,4.0,3.0,285,1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
6538,0,1,1,0,0,1,0,1,6.0,0.0,167,3,0,0,1.4,93.918,-42.7,4.96,5228.1,0
6539,0,1,0,1,0,1,0,1,4.0,1.0,217,1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
6540,0,1,0,0,0,0,0,0,7.0,2.0,307,1,0,0,-2.9,92.201,-31.4,0.879,5076.2,1
6541,1,0,1,1,0,1,0,0,7.0,0.0,147,3,0,0,1.4,93.444,-36.1,4.965,5228.1,0
6542,2,1,1,0,1,0,0,0,4.0,4.0,182,2,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
6543,2,1,0,1,0,1,0,0,6.0,3.0,873,8,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6544,1,0,0,0,0,0,0,0,5.0,0.0,245,1,0,0,-1.7,94.055,-39.8,0.72,4991.6,1
6545,2,1,1,0,0,0,0,0,6.0,4.0,439,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6546,2,1,0,0,0,1,0,0,7.0,3.0,148,2,0,0,-2.9,92.201,-31.4,0.873,5076.2,1
6547,2,1,0,1,0,1,0,0,6.0,3.0,355,2,1,1,-1.7,94.215,-40.3,0.884,4991.6,1
6548,0,1,0,0,0,1,1,0,3.0,2.0,264,2,0,0,-1.8,93.075,-47.1,1.415,5099.1,1
6549,2,1,1,1,0,0,1,0,7.0,2.0,92,1,0,0,1.4,93.444,-36.1,4.967,5228.1,0
6550,2,1,1,1,0,0,0,0,7.0,1.0,836,3,0,0,1.4,93.444,-36.1,4.963,5228.1,1
6551,2,1,0,0,0,1,0,1,4.0,4.0,466,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6552,2,1,1,0,0,0,0,0,3.0,4.0,65,1,0,1,-1.8,93.075,-47.1,1.479,5099.1,0
6553,2,1,1,0,0,0,0,1,4.0,3.0,112,1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
6554,1,1,0,1,1,0,0,1,5.0,3.0,885,1,0,0,1.4,94.465,-41.8,4.958,5228.1,1
6555,2,1,0,0,1,0,1,0,6.0,2.0,278,2,0,0,1.4,93.918,-42.7,4.957,5228.1,0
6556,1,1,1,1,0,1,0,1,4.0,1.0,709,1,0,0,1.1,93.994,-36.4,4.857,5191.0,1
6557,2,1,1,1,0,1,0,0,3.0,0.0,140,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
6558,2,1,0,1,0,0,0,0,5.0,0.0,175,1,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
6559,2,1,0,1,0,0,0,0,7.0,4.0,82,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
6560,2,1,0,1,0,1,0,0,3.0,4.0,156,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
6561,0,1,0,0,0,0,1,0,10.0,2.0,709,2,0,0,-0.1,93.2,-42.0,4.12,5195.8,1
6562,1,1,0,1,0,0,0,0,8.0,1.0,679,1,1,1,-3.4,92.379,-29.8,0.788,5017.5,1
6563,0,1,1,0,1,0,0,0,7.0,4.0,61,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0
6564,0,1,0,1,0,0,0,0,10.0,0.0,141,3,0,0,-3.4,92.649,-30.1,0.714,5017.5,0
6565,2,1,0,0,0,1,0,1,4.0,3.0,430,1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
6566,0,1,1,0,1,0,0,0,4.0,2.0,951,3,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
6567,2,1,0,1,0,0,0,0,6.0,3.0,252,1,1,2,-1.7,94.215,-40.3,0.846,4991.6,1
6568,0,1,1,0,1,0,0,1,5.0,4.0,339,1,0,0,1.4,94.465,-41.8,4.967,5228.1,0
6569,2,1,0,1,0,0,0,0,9.0,1.0,96,1,0,1,-3.4,92.431,-26.9,0.728,5017.5,1
6570,0,1,1,1,0,0,0,0,9.0,3.0,453,1,1,2,-1.1,94.601,-49.5,1.025,4963.6,1
6571,0,1,0,0,0,1,0,0,4.0,0.0,536,2,0,1,-1.8,92.893,-46.2,1.244,5099.1,1
6572,2,1,0,0,0,0,1,1,4.0,3.0,225,7,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
6573,0,1,0,1,0,1,0,0,6.0,3.0,408,11,0,0,1.4,93.918,-42.7,4.958,5228.1,0
6574,2,1,0,1,0,0,1,0,10.0,2.0,342,1,0,0,-3.4,92.649,-30.1,0.716,5017.5,1
6575,0,1,1,1,0,0,0,0,3.0,1.0,463,1,0,0,-1.8,93.075,-47.1,1.453,5099.1,1
6576,2,0,0,0,0,0,1,0,5.0,0.0,563,1,1,2,-1.7,94.055,-39.8,0.72,4991.6,1
6577,2,1,1,0,0,0,0,0,4.0,3.0,112,1,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
6578,1,1,1,1,1,0,1,1,4.0,3.0,1156,2,0,0,1.1,93.994,-36.4,4.86,5191.0,1
6579,2,0,0,1,0,1,0,0,3.0,1.0,93,3,1,2,-1.8,93.075,-47.1,1.453,5099.1,0
6580,2,1,0,1,0,0,1,0,6.0,3.0,1027,1,0,0,1.4,93.918,-42.7,4.958,5228.1,1
6581,1,1,0,0,0,0,0,0,6.0,4.0,347,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6582,0,1,1,0,0,0,0,0,6.0,3.0,356,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6583,0,1,1,0,0,0,0,1,4.0,2.0,215,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6584,0,1,1,0,1,0,0,1,4.0,1.0,85,2,0,0,1.1,93.994,-36.4,4.856,5191.0,0
6585,2,1,0,1,0,0,0,0,8.0,4.0,260,3,1,2,-3.4,92.379,-29.8,0.773,5017.5,1
6586,2,1,0,1,0,1,0,0,3.0,0.0,740,3,0,0,-1.8,93.075,-47.1,1.466,5099.1,1
6587,1,1,1,1,0,0,0,0,4.0,2.0,429,3,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
6588,0,1,1,1,0,1,0,0,4.0,0.0,583,6,1,4,-1.8,93.876,-40.0,0.682,5008.7,1
6589,1,1,1,1,1,1,0,1,4.0,3.0,920,2,0,0,1.1,93.994,-36.4,4.86,5191.0,1
6590,2,0,0,0,0,1,0,0,4.0,2.0,258,1,1,5,-1.8,93.876,-40.0,0.672,5008.7,1
6591,2,1,0,0,0,1,0,0,4.0,2.0,143,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
6592,1,0,1,0,0,1,0,0,9.0,2.0,96,1,0,0,-3.4,92.431,-26.9,0.724,5017.5,1
6593,0,1,0,1,0,1,1,0,6.0,4.0,919,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
6594,0,1,1,1,0,1,0,0,4.0,1.0,191,3,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
6595,0,1,1,0,1,1,0,0,6.0,1.0,221,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
6596,2,1,1,1,0,0,0,0,10.0,2.0,212,3,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
6597,2,1,0,1,0,0,0,0,4.0,2.0,135,2,1,2,-1.8,93.876,-40.0,0.697,5008.7,1
6598,2,1,0,0,0,0,0,0,10.0,3.0,952,2,0,0,-0.1,93.2,-42.0,4.076,5195.8,1
6599,1,1,0,1,0,0,0,0,3.0,3.0,494,1,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
6600,0,1,1,0,0,0,0,1,4.0,1.0,1346,1,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
6601,0,1,0,1,0,1,0,0,7.0,2.0,79,6,0,0,1.4,93.444,-36.1,4.964,5228.1,0
6602,1,0,1,1,1,1,0,0,5.0,1.0,295,1,1,2,-1.7,94.055,-39.8,0.761,4991.6,1
6603,2,1,0,0,0,1,0,0,5.0,2.0,406,2,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
6604,2,1,1,0,0,1,0,0,4.0,1.0,390,1,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
6605,2,0,0,0,0,1,0,0,3.0,1.0,252,1,0,1,-1.8,93.749,-34.6,0.646,5008.7,0
6606,0,1,1,1,0,1,0,0,6.0,2.0,570,2,0,0,1.4,93.918,-42.7,4.962,5228.1,1
6607,2,1,0,1,0,0,1,0,10.0,2.0,358,1,1,2,-3.4,92.649,-30.1,0.719,5017.5,1
6608,2,1,0,1,0,0,0,0,9.0,4.0,324,1,0,1,-3.4,92.431,-26.9,0.739,5017.5,1
6609,1,1,0,0,0,1,1,0,10.0,1.0,334,2,1,4,-1.1,94.767,-50.8,1.049,4963.6,1
6610,2,1,1,0,1,1,1,0,4.0,2.0,17,4,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
6611,1,1,1,0,1,1,1,0,4.0,2.0,220,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
6612,0,1,0,0,0,0,0,1,4.0,1.0,183,9,0,0,1.1,93.994,-36.4,4.857,5191.0,0
6613,0,1,1,1,0,0,0,0,4.0,2.0,449,6,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
6614,0,1,1,1,0,1,0,0,10.0,0.0,183,1,1,1,-3.4,92.649,-30.1,0.714,5017.5,1
6615,0,1,1,1,0,1,0,0,4.0,4.0,316,2,0,0,-1.8,92.893,-46.2,1.259,5099.1,1
6616,0,1,1,1,0,1,0,1,5.0,0.0,302,1,0,0,1.4,94.465,-41.8,4.865,5228.1,0
6617,0,1,0,1,0,1,0,0,7.0,1.0,161,1,0,1,-2.9,92.201,-31.4,0.859,5076.2,1
6618,2,1,1,0,0,1,1,1,5.0,4.0,118,4,0,0,1.4,94.465,-41.8,4.967,5228.1,0
6619,2,1,1,0,1,1,1,0,7.0,3.0,1151,1,0,0,1.4,93.444,-36.1,4.964,5228.1,1
6620,0,1,1,1,0,1,0,0,5.0,4.0,95,7,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
6621,2,1,1,1,0,1,0,0,7.0,2.0,768,2,0,2,-2.9,92.201,-31.4,0.854,5076.2,1
6622,0,1,1,0,0,1,0,0,7.0,3.0,48,1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
